symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
Mercury,336,MER,MER,"$3,308,200",$0.033082,"100,000,000",*,"$29,505",6.64%
Scorecoin,516,SCORE,SCORE,"$338,276",$0.011147,"30,346,591","$1,130",-0.74%,0.28%
LIFE,1003,LIFE,LIFE,?,$0.000148,?,*,"$29,555",37.60%
Compcoin,208,CMP,CMP,"$11,675,859",$2.71,"4,304,988","$116,839",-13.47%,-42.63%
Monetha,173,MTH,MTH,"$15,595,720",$0.071929,"216,819,832",*,"$400,394",2.13%
Cyder,1098,CYDER,CYDER,?,$0.000244,?,*,Low Vol,0.00%
FedoraCoin,362,TIPS,TIPS,"$2,508,101",$0.000006,"443,168,182,458","$1,045",-5.43%,-37.86%
BitDice,176,CSNO,CSNO,"$15,395,870",$0.219941,"70,000,000",*,"$59,451",1.34%
EOS,23,EOS,EOS,"$306,939,773",$0.700582,"438,121,124",*,"$19,383,900",2.06%
Bowhead,619,AHT,AHT,"$887,848",$0.110981,"8,000,000",*,Low Vol,-4.19%
Ethereum Gold,484,ETG,ETG,"$568,152",$0.047346,"12,000,000",*,"$147,959",1.92%
DomRaider,983,DRT,DRT,?,$0.045646,?,*,"$88,774",0.07%
Populous,43,PPT,PPT,"$142,883,754",$3.46,"41,252,246",*,"$323,016",-0.02%
RouletteToken,500,RLT,RLT,"$437,360",$0.043206,"10,122,761",*,"$6,499",0.50%
BlackCoin,178,BLK,BLK,"$15,321,915",$0.200391,"76,460,095",*,"$210,894",0.25%
Monero,10,XMR,XMR,"$1,352,360,317",$88.46,"15,288,284","$29,127,300",-0.48%,-1.48%
Zilbercoin,1047,ZBC,ZBC,?,$0.038988,?,*,"$2,414",13.27%
BT1 [CST],965,BT1,BT1,?,$5242.80,?,*,"$414,206",1.16%
Sativacoin,765,STV,STV,"$74,610",$0.010530,"7,085,372",Low Vol,0.57%,-1.87%
High Voltage,902,HVCO,HVCO,"$15,592",$0.010435,"1,494,171",*,Low Vol,-0.03%
Royalties,1227,XRY,XRY,?,$0.047937,?,Low Vol,?,?
LTBcoin,743,LTBC,LTBC,"$93,177",$0.000189,"493,863,915",*,Low Vol,?
Unobtanium,212,UNO,UNO,"$11,184,086",$56.53,"197,835","$18,013",0.91%,-8.40%
CrevaCoin,585,CREVA,CREVA,"$19,987",$0.000549,"36,390,750",$670,-0.01%,-1.68%
AudioCoin,404,ADC,ADC,"$1,533,732",$0.001860,"824,750,920","$1,874",-8.42%,34.37%
MACRON,865,MCRN,MCRN,"$27,644",$0.000069,"401,421,401",*,Low Vol,-45.07%
OctoCoin,741,888,888,"$93,956",$0.001878,"50,023,900",Low Vol,0.83%,-3.70%
Substratum,122,SUB,SUB,"$28,953,045",$0.128059,"226,091,449",*,"$334,716",1.63%
AdShares,408,ADST,ADST,"$1,499,873",$0.124092,"12,086,779",*,$984,1.85%
PlayerCoin,580,PLACO,PLACO,"$47,150",$0.001343,"35,120,000","$34,026",-13.49%,-29.39%
BriaCoin,458,BRIA,BRIA,"$748,724",$1.60,"468,624",*,"$3,579",5.66%
Aces,1073,ACES,ACES,?,$0.000122,?,*,$565,-0.01%
BigBoobsCoin,1194,BBC,BBC,?,$0.039788,?,*,Low Vol,-0.01%
Hedge,290,HDG,HDG,"$5,082,180",$1.37,"3,709,674",*,"$119,073",5.14%
Deutsche eMark,529,DEM,DEM,"$245,807",$0.008844,"27,793,416",$823,-6.42%,-5.64%
KushCoin,719,KUSH,KUSH,"$120,323",$0.022096,"5,445,524",Low Vol,-0.01%,-9.32%
PoSToken,492,POS,POS,"$513,457",$0.886858,"578,962",*,"$8,560",-1.22%
Darcrus,424,DAR,DAR,"$1,230,646",$0.090486,"13,600,388",*,"$1,924",-0.10%
EarthCoin,463,EAC,EAC,"$700,598",$0.000061,"11,468,698,640","$1,518",0.00%,-13.84%
Bismuth,395,BIS,BIS,"$1,816,849",$0.371805,"4,886,565","$8,179",-4.02%,3.30%
Po.et,220,POE,POE,"$10,410,363",$0.004873,"2,136,283,004",*,"$12,737",2.44%
Peacecoin,1092,PEC,PEC,?,$0.001098,?,*,Low Vol,0.00%
Renos,611,RNS,RNS,"$1,302,755",$0.039056,"33,356,077",*,Low Vol,0.00%
Golfcoin,1148,GOLF,GOLF,?,$0.000061,?,Low Vol,0.00%,-1.57%
Ethereum,2,ETH,ETH,"$29,247,711,090",$306.51,"95,422,964","$345,025,000",0.04%,0.03%
HOdlcoin,544,HODL,HODL,"$192,910",$0.001343,"143,689,435","$2,521",-0.01%,-18.16%
Spots,808,SPT,SPT,"$52,579",$0.002347,"22,406,021",Low Vol,-0.14%,-4.91%
Obsidian,256,ODN,ODN,"$6,875,700",$0.281791,"24,400,000",*,"$54,211",0.07%
Tattoocoin (L...,1145,TLE,TLE,?,$0.043206,?,*,Low Vol,-0.01%
KashhCoin,1158,KASHH,KASHH,?,$0.000040,?,*,Low Vol,-0.11%
LinkedCoin,1102,LKC,LKC,?,$0.000122,?,Low Vol,0.00%,?
SIGMAcoin,1025,SIGMA,SIGMA,?,$0.048865,?,*,"$6,608",-0.01%
