symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,206,XTRABYTES,"$8,367,021 ",$0.019804,"422,500,000",*,"$17,451",-0.71%,-7.48%
CPN,726,CompuCoin,"$50,602 ",$0.002580,"19,615,019",Low Vol,-0.05%,-13.23%,-29.86%
CHEAP,1060,Cheapcoin,? ,$0.000082,?,*,Low Vol,-0.40%,-37.39%
BLAS,470,BlakeStar,"$98,786 ",$0.000397,"248,543,632",$842,-0.37%,-18.74%,-47.83%
CPC,340,Capricoin,"$1,931,973 ",$0.970819,"1,990,045",*,"$754,531",11.17%,-8.98%
CREVA,728,CrevaCoin,"$50,002 ",$0.001374,"36,390,750",Low Vol,-0.10%,-6.68%,-23.38%
EOS,29,EOS,"$239,847,319 ",$0.712821,"336,476,225",*,"$9,489,760",-1.50%,-11.30%
SIB,145,SIBCoin,"$17,204,735 ",$1.12,"15,402,903","$252,510",-1.14%,-1.16%,-16.77%
JWL,740,Jewels,"$45,453 ",$0.002252,"20,181,636",*,Low Vol,-0.05%,-0.66%
XDE2,1047,XDE II,? ,$1.64,?,*,Low Vol,-0.40%,?
DLISK,791,DAPPSTER,"$24,569 ",$0.000246,"100,000,000",*,Low Vol,-0.05%,12.71%
EOT,378,EOT Token,"$1,129,993 ",$0.451997,"2,500,000",*,"$5,370",6.08%,-12.86%
ACES,1022,Aces,? ,$0.000082,?,*,Low Vol,-0.05%,-33.54%
UNIFY,414,Unify,"$522,750 ",$0.030068,"17,385,378","$2,435",-0.59%,-8.04%,-31.39%
GAIA,575,GAIA,"$281,273 ",$0.011670,"24,101,381",*,Low Vol,-0.16%,-4.64%
XBC,217,Bitcoin Plus,"$7,205,448 ",$71.73,"100,445",*,"$73,341",0.79%,-9.66%
XBB,520,Boolberry,"$2,308,900 ",$0.242214,"9,532,480",?,?,-0.88%,-5.95%
MAVRO,1012,Mavro,? ,$0.005117,?,Low Vol,-4.97%,-11.10%,-20.12%
LTH,1031,LAthaan,? ,$0.000328,?,Low Vol,-0.05%,-6.08%,-10.55%
KRONE,920,Kronecoin,? ,$0.015849,?,"$1,147",-9.32%,-11.88%,?
MONA,112,MonaCoin,"$26,474,897 ",$0.491763,"53,836,700","$117,850",0.12%,-5.90%,-1.76%
SPR,158,SpreadCoin,"$15,598,882 ",$1.79,"8,724,646","$25,692",-0.59%,-8.94%,-32.46%
