symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,1149,MIYUCoin,?,$0.000048,?,Low Vol,?,1.86%,?
XBY,243,XTRABYTES,"$7,231,160",$0.016994,"425,500,000",*,"$36,870",-0.81%,-5.68%
CPN,816,CompuCoin,"$38,408",$0.001958,"19,615,019",Low Vol,-0.11%,28.28%,26.55%
CHEAP,1131,Cheapcoin,?,$0.000145,?,*,Low Vol,?,1.71%
BLAS,430,BlakeStar,"$916,100",$0.003679,"249,003,937","$76,617",11.25%,56.26%,94.68%
CSNO,200,BitDice,"$12,203,660",$0.174338,"70,000,000",*,"$22,335",2.22%,29.89%
EOS,26,EOS,"$241,570,929",$0.604197,"399,821,464",*,"$9,238,230",0.59%,8.55%
SIB,151,SIBCoin,"$20,307,573",$1.30,"15,601,528","$60,186",0.10%,-1.55%,9.50%
JWL,540,Jewels,"$45,022",$0.002231,"20,181,636",*,"$21,502",-0.14%,?
GAIN,1089,UGAIN,?,$0.000555,?,Low Vol,-0.14%,191.89%,?
DLISK,857,DAPPSTER,"$19,399",$0.000194,"100,000,000",*,Low Vol,-0.13%,?
EOT,382,EOT Token,"$1,649,395",$0.659758,"2,500,000",*,"$15,401",9.46%,-1.36%
ACES,1057,Aces,?,$0.000048,?,*,Low Vol,-0.13%,-73.81%
UNIFY,398,Unify,"$1,399,443",$0.078920,"17,732,426","$6,935",-3.96%,0.48%,11.95%
GAIA,650,GAIA,"$223,146",$0.009259,"24,101,381",*,Low Vol,0.05%,-2.77%
XBC,285,Bitcoin Plus,"$5,023,187",$49.44,"101,593",*,"$37,301",2.57%,9.17%
MAVRO,1113,Mavro,?,$0.006596,?,Low Vol,-0.13%,7.63%,19.99%
LTH,1144,LAthaan,?,$0.000339,?,Low Vol,?,1.80%,0.81%
KRONE,543,Kronecoin,"$35,462",$0.014780,"2,399,305","$2,816",-2.05%,2.99%,38.10%
MONA,50,MonaCoin,"$130,529,695",$2.39,"54,560,375","$17,733,000",13.89%,194.23%,429.12%
CYDER,999,Cyder,?,$0.000630,?,*,$523,-8.20%,-36.80%
AGLC,793,AgrolifeCoin,"$51,617",$0.007759,"6,652,178",*,Low Vol,-0.13%,-17.10%
SPR,247,SpreadCoin,"$6,973,367",$0.783172,"8,904,004","$2,424,760",-5.99%,-16.81%,-62.57%
BLITZ,308,Blitzcash,"$4,135,087",$1.01,"4,095,402",*,"$68,874",0.96%,18.06%
OPES,1124,Opescoin,?,$0.001630,?,Low Vol,?,0.90%,38.96%
MANA,136,Decentraland,"$23,791,215",$0.010463,"2,273,755,650",*,"$251,099",0.91%,-5.28%
TAG,473,TagCoin,"$414,210",$0.071833,"5,766,272",$882,-0.13%,3.51%,-5.85%
LDOGE,442,LiteDoge,"$720,386",$0.000048,"14,861,184,507",*,"$5,433",-0.14%,-3.49%
EXL,1065,Excelcoin,?,$0.000145,?,Low Vol,-0.11%,2.09%,-42.23%
TAJ,542,TajCoin,"$36,335",$0.004896,"7,421,060",$919,-0.13%,-2.05%,10.65%
SNAKE,997,SnakeEyes,?,$0.036668,?,*,$544,-1.07%,-8.49%
CPC,417,Capricoin,"$1,028,033",$0.516588,"1,990,045",*,"$24,513",3.27%,14.68%
PWR,907,Powercoin,"$2,424",$0.000048,"49,983,870",Low Vol,-0.14%,2.08%,15.54%
XPM,338,Primecoin,"$2,963,833",$0.141634,"20,925,997","$440,942",-0.09%,6.53%,-0.52%
