symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,230,XTRABYTES,"$6,764,962 ",$0.015955,"424,000,000",*,"$36,663",-0.04%,-7.58%
CPN,739,CompuCoin,"$42,309 ",$0.002157,"19,615,019",Low Vol,-1.72%,-18.03%,-13.84%
CHEAP,990,Cheapcoin,? ,$0.000120,?,*,Low Vol,-0.43%,?
BLAS,661,BlakeStar,"$89,919 ",$0.000359,"250,258,432",Low Vol,5.33%,-10.47%,22.76%
CPC,362,Capricoin,"$1,210,240 ",$0.608147,"1,990,045",*,"$34,309",-0.52%,0.07%
CREVA,721,CrevaCoin,"$49,573 ",$0.001362,"36,390,750",Low Vol,-2.94%,-6.66%,10.29%
EOS,25,EOS,"$226,786,437 ",$0.635077,"357,100,693",*,"$8,148,900",-2.34%,-5.85%
SIB,151,SIBCoin,"$16,738,068 ",$1.08,"15,469,849","$230,598",-1.50%,3.64%,8.88%
JWL,747,Jewels,"$40,025 ",$0.001983,"20,181,636",*,Low Vol,?,?
GAIN,1022,UGAIN,? ,$0.000781,?,Low Vol,-0.43%,?,18.59%
DLISK,787,DAPPSTER,"$23,966 ",$0.000240,"100,000,000",*,Low Vol,-0.43%,?
EOT,375,EOT Token,"$979,245 ",$0.391698,"2,500,000",*,"$25,375",-14.54%,-6.84%
ACES,1031,Aces,? ,$0.000078,?,*,Low Vol,3.47%,-59.04%
UNIFY,399,Unify,"$612,560 ",$0.034583,"17,712,915","$6,185",0.25%,2.61%,9.41%
GAIA,594,GAIA,"$202,772 ",$0.008413,"24,101,381",*,Low Vol,-0.15%,-9.93%
XBC,237,Bitcoin Plus,"$6,441,990 ",$63.89,"100,829",*,"$53,149",-0.08%,5.15%
MAVRO,1025,Mavro,? ,$0.005193,?,Low Vol,-0.43%,?,-3.59%
LTH,1096,LAthaan,? ,$0.000274,?,Low Vol,?,-1.67%,-10.75%
