symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
Mercury,342,MER,MER,"$2,892,020",$0.028920,"100,000,000",*,"$10,566",-7.93%
Scorecoin,504,SCORE,SCORE,"$265,825",$0.008760,"30,346,591",$934,0.04%,-3.66%
LIFE,1007,LIFE,LIFE,?,$0.000071,?,*,"$10,024",-7.50%
Compcoin,146,CMP,CMP,"$20,287,996",$4.72,"4,302,324","$334,013",-0.28%,-4.24%
Monetha,163,MTH,MTH,"$16,566,314",$0.076406,"216,819,832",*,"$368,173",-0.62%
Cyder,1109,CYDER,CYDER,?,$0.000289,?,*,Low Vol,-0.02%
ExchangeN,537,EXN,EXN,"$83,088",$0.016292,"5,100,000",*,"$6,786",-10.35%
BitDice,147,CSNO,CSNO,"$19,663,700",$0.280910,"70,000,000",*,"$105,902",2.99%
EOS,26,EOS,EOS,"$229,646,767",$0.530637,"432,775,639",*,"$4,927,020",1.46%
Bowhead,603,AHT,AHT,"$713,883",$0.089235,"8,000,000",*,Low Vol,0.02%
FUNCoin,707,FUNC,FUNC,"$135,991",$0.023252,"5,848,581",*,Low Vol,-0.22%
DomRaider,980,DRT,DRT,?,$0.041311,?,*,"$60,402",-12.47%
Populous,41,PPT,PPT,"$152,713,340",$3.70,"41,252,246",*,"$266,662",1.18%
RouletteToken,478,RLT,RLT,"$479,055",$0.047325,"10,122,690",*,"$7,472",-0.24%
BlackCoin,190,BLK,BLK,"$13,681,147",$0.178943,"76,455,337",*,"$125,837",0.25%
Monero,10,XMR,XMR,"$1,329,676,582",$87.03,"15,277,598","$24,351,700",0.03%,-0.88%
Zilbercoin,1060,ZBC,ZBC,?,$0.034931,?,*,Low Vol,-0.33%
Sativacoin,777,STV,STV,"$65,843",$0.009293,"7,085,327",Low Vol,0.01%,?
High Voltage,899,HVCO,HVCO,"$13,721",$0.009183,"1,494,171",*,Low Vol,?
Royalties,1216,XRY,XRY,?,$0.047937,?,Low Vol,?,?
LTBcoin,745,LTBC,LTBC,"$93,177",$0.000189,"493,863,915",*,Low Vol,?
Unobtanium,206,UNO,UNO,"$11,278,932",$57.01,"197,833","$10,318",-0.38%,-5.98%
