symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,219,XTRABYTES,"$5,909,141 ",$0.013970,"423,000,000",*,"$38,311",-6.18%,-26.05%
CPN,749,CompuCoin,"$33,360 ",$0.001701,"19,615,019",Low Vol,0.25%,-34.20%,-40.84%
CHEAP,1004,Cheapcoin,? ,$0.000066,?,*,Low Vol,0.26%,?
BLAS,689,BlakeStar,"$58,906 ",$0.000236,"249,303,472",Low Vol,-26.11%,-24.12%,-59.31%
CPC,342,Capricoin,"$1,354,813 ",$0.680795,"1,990,045",*,"$87,924",3.62%,-15.00%
EOS,24,EOS,"$213,581,699 ",$0.617878,"345,669,693",*,"$13,490,000",-0.34%,-16.09%
SIB,122,SIBCoin,"$18,116,788 ",$1.17,"15,433,254","$2,745,630",-10.54%,16.99%,-9.11%
JWL,751,Jewels,"$32,464 ",$0.001609,"20,181,636",*,Low Vol,0.26%,?
GAIN,993,UGAIN,? ,$0.000821,?,Low Vol,0.26%,28.07%,253.15%
DLISK,792,DAPPSTER,"$19,697 ",$0.000197,"100,000,000",*,Low Vol,0.11%,-16.08%
EOT,359,EOT Token,"$1,118,658 ",$0.447463,"2,500,000",*,"$16,932",-6.20%,-7.50%
ACES,956,Aces,? ,$0.000036,?,*,Low Vol,0.26%,-69.16%
UNIFY,409,Unify,"$481,063 ",$0.027165,"17,708,613","$1,743",-1.82%,-16.60%,-16.47%
GAIA,584,GAIA,"$219,956 ",$0.009126,"24,101,381",*,Low Vol,0.26%,-27.58%
XBC,227,Bitcoin Plus,"$5,441,008 ",$54.10,"100,574",*,"$120,742",0.52%,-15.65%
MAVRO,980,Mavro,? ,$0.005023,?,Low Vol,-0.07%,-9.61%,-12.09%
LTH,1075,LAthaan,? ,$0.000260,?,Low Vol,-1.54%,?,-14.43%
KRONE,810,Kronecoin,"$15,529 ",$0.009170,"1,693,400",Low Vol,-1.92%,-21.43%,-68.22%
MONA,111,MonaCoin,"$21,462,009 ",$0.397881,"53,940,775","$156,198",-0.45%,-17.33%,-28.17%
