symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
Mercury,327,MER,MER,"$3,517,550",$0.035175,"100,000,000",*,"$32,646",0.02%
Scorecoin,515,SCORE,SCORE,"$342,355",$0.011281,"30,346,591","$1,127",-0.28%,-5.72%
LIFE,1005,LIFE,LIFE,?,$0.000142,?,*,"$26,490",10.54%
Compcoin,145,CMP,CMP,"$20,651,980",$4.80,"4,304,406","$86,065",-0.96%,0.29%
Monetha,168,MTH,MTH,"$16,020,774",$0.073890,"216,819,832",*,"$409,057",1.61%
Cyder,1101,CYDER,CYDER,?,$0.000184,?,*,Low Vol,-0.02%
FedoraCoin,417,TIPS,TIPS,"$1,243,348",$0.000003,"443,168,182,458",$620,-2.18%,-73.79%
BitDice,170,CSNO,CSNO,"$15,844,780",$0.226354,"70,000,000",*,"$123,708",11.81%
EOS,23,EOS,EOS,"$304,608,561",$0.696219,"437,518,312",*,"$24,351,400",2.76%
Bowhead,620,AHT,AHT,"$926,888",$0.115861,"8,000,000",*,Low Vol,1.29%
Ethereum Gold,479,ETG,ETG,"$585,984",$0.048832,"12,000,000",*,"$208,083",-3.47%
DomRaider,983,DRT,DRT,?,$0.046245,?,*,"$91,182",-0.29%
Populous,43,PPT,PPT,"$142,629,641",$3.46,"41,252,246",*,"$213,163",-2.09%
RouletteToken,495,RLT,RLT,"$520,247",$0.051394,"10,122,697",*,"$7,313",0.88%
BlackCoin,185,BLK,BLK,"$14,180,019",$0.185459,"76,459,049",*,"$260,766",0.62%
Monero,10,XMR,XMR,"$1,354,111,568",$88.59,"15,285,928","$31,514,600",0.10%,1.27%
Zilbercoin,1055,ZBC,ZBC,?,$0.040079,?,*,"$1,223",-0.09%
BT1 [CST],965,BT1,BT1,?,$5177.56,?,*,"$333,327",-0.04%
Sativacoin,775,STV,STV,"$74,500",$0.010515,"7,085,362",Low Vol,-0.17%,14.75%
