symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
Mercury,349,MER,MER,"$2,865,240",$0.028652,"100,000,000",*,"$5,800",-5.99%
Scorecoin,523,SCORE,SCORE,"$303,560",$0.010003,"30,346,591","$3,747",1.27%,-6.86%
LIFE,1029,LIFE,LIFE,?,$0.000072,?,*,"$9,932",2.06%
Compcoin,212,CMP,CMP,"$10,725,930",$2.49,"4,307,066","$7,511",14.57%,12.13%
Monetha,195,MTH,MTH,"$12,460,050",$0.057467,"216,819,832",*,"$698,588",1.31%
Cyder,1136,CYDER,CYDER,?,$0.000198,?,*,Low Vol,0.51%
FedoraCoin,469,TIPS,TIPS,"$653,709",$0.000001,"443,168,182,458",$527,-1.46%,-9.10%
BitDice,188,CSNO,CSNO,"$13,313,510",$0.190193,"70,000,000",*,"$58,337",-2.40%
EOS,20,EOS,EOS,"$440,382,784",$0.996849,"441,774,816",*,"$45,157,900",8.90%
Bowhead,638,AHT,AHT,"$1,226,056",$0.153257,"8,000,000",*,Low Vol,4.79%
Ethereum Gold,512,ETG,ETG,"$372,146",$0.031012,"12,000,000",*,"$121,726",-13.17%
DomRaider,983,DRT,DRT,?,$0.032628,?,*,"$110,770",-14.46%
Populous,37,PPT,PPT,"$157,257,274",$3.81,"41,252,246",*,"$423,227",5.10%
RouletteToken,494,RLT,RLT,"$487,082",$0.048117,"10,122,793",*,"$6,514",-0.99%
BlackCoin,165,BLK,BLK,"$16,151,074",$0.211225,"76,463,839",*,"$193,418",0.28%
Monero,10,XMR,XMR,"$1,318,322,092",$86.18,"15,296,741","$34,786,000",1.04%,-2.89%
Zilbercoin,1086,ZBC,ZBC,?,$0.037513,?,*,Low Vol,-1.18%
BT1 [CST],966,BT1,BT1,?,$5526.72,?,*,"$691,654",-0.27%
Sativacoin,796,STV,STV,"$67,924",$0.009586,"7,085,399",Low Vol,0.40%,-12.89%
High Voltage,897,HVCO,HVCO,"$17,979",$0.012033,"1,494,171",*,Low Vol,0.51%
ETHGAS,993,EGAS,EGAS,?,$0.005300,?,*,"$62,274",-11.31%
LTBcoin,766,LTBC,LTBC,"$93,177",$0.000189,"493,863,915",*,Low Vol,?
Unobtanium,205,UNO,UNO,"$11,354,493",$57.39,"197,836","$29,347",-0.10%,-3.52%
CrevaCoin,606,CREVA,CREVA,"$26,391",$0.000725,"36,390,750","$5,846",-5.19%,26.82%
AudioCoin,407,ADC,ADC,"$1,466,010",$0.001759,"833,196,717",$948,-9.77%,-24.00%
MACRON,673,MCRN,MCRN,"$410,317",$0.001022,"401,421,401",*,Low Vol,-7.66%
OctoCoin,569,888,888,"$90,740",$0.001814,"50,023,900",$820,14.15%,1.41%
Substratum,127,SUB,SUB,"$24,412,450",$0.107976,"226,091,449",*,"$308,411",-2.34%
