symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,1006,MIYUCoin,? ,$0.000046,?,Low Vol,-0.52%,5.08%,?
XBY,172,XTRABYTES,"$15,399,150 ",$0.023691,"650,000,000",*,"$88,665",0.52%,1.75%
CPN,712,CompuCoin,"$63,340 ",$0.003229,"19,615,019",Low Vol,-0.52%,1.74%,15.11%
CHEAP,1067,Cheapcoin,? ,$0.000092,?,*,Low Vol,-0.52%,5.09%
BLAS,470,BlakeStar,"$161,126 ",$0.000653,"246,669,959","$3,714",8.55%,25.68%,42.58%
CPC,386,Capricoin,"$1,054,033 ",$0.529653,"1,990,045",*,"$53,519",-0.52%,2.30%
EOS,21,EOS,"$415,225,110 ",$1.32,"315,099,191",*,"$19,905,000",0.33%,-0.65%
SIB,163,SIBCoin,"$17,420,474 ",$1.14,"15,321,438","$84,442",-0.49%,1.47%,8.27%
JWL,761,Jewels,"$38,107 ",$0.001888,"20,181,636",*,Low Vol,-0.52%,-15.52%
XDE2,1032,XDE II,? ,$1.43,?,*,Low Vol,-0.52%,5.35%
DLISK,783,DAPPSTER,"$27,368 ",$0.000274,"100,000,000",*,Low Vol,?,4.08%
EOT,862,EOT Token,? ,$2.19,?,*,"$204,308",-3.80%,43.29%
ACES,963,Aces,? ,$0.000092,?,*,Low Vol,-0.52%,34.00%
UNIFY,414,Unify,"$622,322 ",$0.035796,"17,385,378","$32,942",-1.41%,51.60%,114.43%
GAIA,593,GAIA,"$317,427 ",$0.013170,"24,101,381",*,Low Vol,-0.57%,14.83%
XBC,217,Bitcoin Plus,"$7,968,152 ",$79.69,"99,995",*,"$369,864",-0.23%,-9.18%
XBB,327,Boolberry,"$2,437,341 ",$0.255688,"9,532,480","$97,829",-13.67%,1.52%,-5.77%
MAVRO,1057,Mavro,? ,$0.008566,?,Low Vol,-0.52%,26.11%,18.19%
LTH,1036,LAthaan,? ,$0.000368,?,Low Vol,-0.52%,5.09%,12.51%
