symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
Mercury,328,MER,MER,"$3,248,520",$0.032485,"100,000,000",*,"$2,087",0.57%
Scorecoin,506,SCORE,SCORE,"$336,592",$0.011092,"30,346,591","$3,972",10.21%,20.83%
LIFE,1012,LIFE,LIFE,?,$0.000065,?,*,"$6,467",-16.76%
Compcoin,150,CMP,CMP,"$20,098,272",$4.67,"4,303,588","$15,606",0.11%,-3.83%
Monetha,171,MTH,MTH,"$15,989,856",$0.073747,"216,819,832",*,"$255,717",-0.22%
Cyder,1151,CYDER,CYDER,?,$0.000290,?,*,Low Vol,30.04%
FedoraCoin,306,TIPS,TIPS,"$4,016,557",$0.000009,"443,168,182,458",$512,-1.23%,441.21%
BitDice,168,CSNO,CSNO,"$16,225,020",$0.231786,"70,000,000",*,"$80,246",-3.49%
EOS,23,EOS,EOS,"$268,864,050",$0.617263,"435,574,544",*,"$13,967,500",-0.26%
Bowhead,598,AHT,AHT,"$916,984",$0.114623,"8,000,000",*,Low Vol,0.36%
FUNCoin,690,FUNC,FUNC,"$148,469",$0.025385,"5,848,581",*,Low Vol,0.29%
DomRaider,1003,DRT,DRT,?,$0.048934,?,*,"$13,751",13.09%
Populous,42,PPT,PPT,"$142,675,431",$3.46,"41,252,246",*,"$218,528",0.62%
RouletteToken,484,RLT,RLT,"$486,970",$0.048107,"10,122,694",*,"$6,511",-2.39%
BlackCoin,186,BLK,BLK,"$14,005,198",$0.183176,"76,457,602",*,"$320,779",-1.25%
Monero,10,XMR,XMR,"$1,337,189,964",$87.50,"15,282,852","$34,069,000",-0.36%,1.23%
Zilbercoin,1051,ZBC,ZBC,?,$0.038087,?,*,"$1,070",0.57%
BT1 [CST],976,BT1,BT1,?,$4894.43,?,*,"$101,593",0.23%
Sativacoin,769,STV,STV,"$68,378",$0.009651,"7,085,352",Low Vol,0.31%,3.02%
High Voltage,889,HVCO,HVCO,"$17,843",$0.011942,"1,494,171",*,Low Vol,0.31%
Royalties,1219,XRY,XRY,?,$0.047937,?,Low Vol,?,?
LTBcoin,736,LTBC,LTBC,"$93,177",$0.000189,"493,863,915",*,Low Vol,?
Unobtanium,209,UNO,UNO,"$11,239,238",$56.81,"197,834","$9,859",-0.15%,0.26%
CrevaCoin,565,CREVA,CREVA,"$17,126",$0.000471,"36,390,750","$1,890",-19.16%,-8.47%
AudioCoin,425,ADC,ADC,"$1,094,415",$0.001327,"824,673,028","$5,354",3.85%,-22.20%
MACRON,869,MCRN,MCRN,"$23,596",$0.000059,"401,421,401",*,Low Vol,-17.58%
OctoCoin,739,888,888,"$91,336",$0.001826,"50,023,900",Low Vol,0.26%,14.14%
Substratum,119,SUB,SUB,"$29,303,487",$0.129609,"226,091,449",*,"$579,856",-0.19%
AdShares,589,ADST,ADST,"$1,414,758",$0.116986,"12,093,400",*,Low Vol,0.64%
MikeTheMug,938,MUG,MUG,"$1,297",$0.001297,"1,000,000",*,Low Vol,1.66%
BriaCoin,446,BRIA,BRIA,"$814,023",$1.75,"464,167",*,"$6,906",0.10%
Aces,1175,ACES,ACES,?,$0.000116,?,*,Low Vol,0.31%
BigBoobsCoin,1101,BBC,BBC,?,$0.037391,?,*,Low Vol,0.31%
Hedge,296,HDG,HDG,"$4,463,962",$1.20,"3,709,674",*,"$157,404",1.20%
Deutsche eMark,517,DEM,DEM,"$256,639",$0.009234,"27,793,416","$2,190",2.24%,-0.03%
KushCoin,720,KUSH,KUSH,"$112,887",$0.020730,"5,445,524",Low Vol,?,1.08%
PoSToken,451,POS,POS,"$780,157",$1.35,"578,962",*,"$13,160",-2.42%
Darcrus,404,DAR,DAR,"$1,376,101",$0.101181,"13,600,388",*,"$1,186",0.49%
EarthCoin,609,EAC,EAC,"$705,906",$0.000062,"11,468,017,048",Low Vol,0.32%,-2.92%
Bismuth,389,BIS,BIS,"$1,720,926",$0.352175,"4,886,565","$19,500",0.08%,4.75%
Po.et,212,POE,POE,"$10,993,077",$0.005146,"2,136,283,004",*,"$13,959",5.73%
Peacecoin,1118,PEC,PEC,?,$0.001333,?,*,Low Vol,0.30%
Renos,406,RNS,RNS,"$1,357,422",$0.040695,"33,356,077",*,"$2,153",5.42%
Golfcoin,1054,GOLF,GOLF,?,$0.000058,?,$757,0.30%,?
Ethereum,2,ETH,ETH,"$29,360,106,750",$307.77,"95,396,569","$442,224,000",-0.52%,3.58%
HOdlcoin,671,HODL,HODL,"$182,693",$0.001275,"143,250,810",Low Vol,-4.05%,11.62%
Spots,797,SPT,SPT,"$53,699",$0.002397,"22,406,021",Low Vol,0.28%,2.61%
Obsidian,250,ODN,ODN,"$7,133,877",$0.292372,"24,400,000",*,"$39,946",1.30%
Tattoocoin (L...,1216,TLE,TLE,?,$0.167390,?,*,Low Vol,?
LinkedCoin,1195,LKC,LKC,?,$0.000174,?,Low Vol,0.31%,1.47%
SIGMAcoin,1011,SIGMA,SIGMA,?,$0.052074,?,*,"$7,213",-0.44%
GBCGoldCoin,831,GBC,GBC,"$37,677",$0.003316,"11,361,817",Low Vol,2.66%,22.50%
SOILcoin,829,SOIL,SOIL,"$38,126",$0.006686,"5,702,048",Low Vol,2.17%,6.99%
Dollarcoin,697,DLC,DLC,"$139,050",$0.015269,"9,106,714",Low Vol,0.31%,?
Abncoin,941,ABN,ABN,$678,$0.010011,"67,700",Low Vol,0.31%,37.97%
AMIS,1095,AMIS,AMIS,?,$0.006126,?,*,Low Vol,-0.72%
ZClassic,323,ZCL,ZCL,"$3,443,579",$1.90,"1,809,800","$157,256",-1.07%,5.52%
BTCGold,1225,XBG,XBG,?,$0.002859,?,?,?,?
Crave,325,CRAVE,CRAVE,"$3,386,517",$2.40,"1,411,837",*,"$7,667",0.31%
YashCoin,585,YASH,YASH,"$3,709,589",$0.370950,"10,000,240",*,Low Vol,0.30%
MustangCoin,780,MST,MST,"$64,714",$0.102665,"630,343",Low Vol,0.31%,-3.02%
WayGuide,667,WAY,WAY,"$191,379",$0.001913,"100,040,708",*,Low Vol,0.31%
Operand,1179,OP,OP,?,$0.000870,?,*,Low Vol,0.30%
Tao,290,XTO,XTO,"$4,720,173",$0.144809,"32,595,857",$674,4.15%,14.42%
Antimatter,1117,ANTX,ANTX,?,$0.000058,?,Low Vol,0.30%,115.21%
Quantum Resis...,104,QRL,QRL,"$38,837,916",$0.746883,"52,000,000",*,"$186,701",-0.71%
InvisibleCoin,1127,IVZ,IVZ,?,$0.212750,?,*,Low Vol,0.27%
Impact,902,IMX,IMX,"$12,696",$0.000116,"109,508,941",Low Vol,0.31%,?
Ethereum Gold,963,ETG,ETG,?,$0.060528,?,*,"$208,761",1.60%
netBit,1121,NBIT,NBIT,?,$0.029391,?,*,Low Vol,0.31%
Pluton,254,PLU,PLU,"$6,881,902",$8.10,"850,000",*,"$161,789",-0.06%
FlavorCoin,828,FLVR,FLVR,"$38,767",$0.001855,"20,898,106",*,Low Vol,0.30%
Kurrent,768,KURT,KURT,"$68,628",$0.006918,"9,919,485",Low Vol,-9.58%,9.86%
Phoenixcoin,510,PXC,PXC,"$316,210",$0.005140,"61,515,785","$1,199",-0.42%,53.56%
Jinn,578,JINN,JINN,"$8,810,088",$150.08,"58,703",*,?,?
Blackstar,835,BSTAR,BSTAR,"$36,567",$0.000058,"630,795,971",*,Low Vol,0.31%
IrishCoin,1130,IRL,IRL,?,$0.001623,?,Low Vol,0.30%,11.37%
Tyrocoin,1048,TYC,TYC,?,$0.075477,?,"$1,275",0.31%,8.33%
BritCoin,629,BRIT,BRIT,"$401,929",$0.018898,"21,268,092",Low Vol,0.31%,2.97%
Opus,373,OPT,OPT,"$1,996,708",$0.014254,"140,080,549",*,"$3,711",-15.15%
Bitradio,396,BRO,BRO,"$1,645,274",$0.284184,"5,789,468",*,"$2,296",1.81%
Helleniccoin,341,HNC,HNC,"$2,907,373",$0.045796,"63,484,879","$11,299",-1.80%,9.27%
Bitcoin Silver,994,BTCS,BTCS,?,$0.068853,?,*,"$28,913",18.48%
BuzzCoin,987,BUZZ,BUZZ,?,$0.000348,?,"$41,934",-7.27%,-15.82%
bitGold,714,BITGOLD,BITGOLD,"$119,031",$1323.02,89.9694,*,Low Vol,0.36%
FireFlyCoin,1080,FFC,FFC,?,$0.000111,?,Low Vol,0.50%,38.88%
GAIA,630,GAIA,GAIA,"$372,740",$0.015466,"24,101,381",*,Low Vol,?
DigitalDevelo...,496,DDF,DDF,"$418,727",$0.081810,"5,118,307",*,"$1,589",-3.31%
Regalcoin,947,REC,REC,?,$76.64,?,"$5,984,030",-2.16%,-13.41%
DraftCoin,439,DFT,DFT,"$859,310",$0.440887,"1,949,047",*,"$413,501",0.38%
Terracoin,302,TRC,TRC,"$4,217,680",$0.197269,"21,380,350","$13,564",4.54%,-9.99%
BeaverCoin,820,BVC,BVC,"$42,620",$0.013681,"3,115,258",Low Vol,0.31%,8.53%
