symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,233,XTRABYTES,"$8,272,965",$0.019466,"425,000,000",*,"$71,805",-0.52%,-15.63%
CPN,822,CompuCoin,"$44,153",$0.002251,"19,615,019",Low Vol,-26.13%,-7.50%,-6.97%
B2X,931,SegWit2x (Pre...,?,$855.90,?,"$3,849,260",0.25%,?,?
CHEAP,1118,Cheapcoin,?,$0.000548,?,*,Low Vol,-0.28%,94.14%
BLAS,501,BlakeStar,"$345,421",$0.001418,"243,633,706","$11,909",11.94%,-19.93%,-62.51%
CSNO,202,BitDice,"$11,556,370",$0.165091,"70,000,000",*,"$80,691",-0.67%,-0.29%
EOS,26,EOS,"$219,037,032",$0.523092,"418,735,197",*,"$6,484,100",-0.98%,-8.60%
SIB,153,SIBCoin,"$18,842,805",$1.20,"15,656,672","$82,212",-0.23%,-6.49%,-13.87%
JWL,826,Jewels,"$40,566",$0.002010,"20,181,636",*,Low Vol,-0.28%,4.68%
GAIN,1084,UGAIN,?,$0.000624,?,Low Vol,-0.28%,0.40%,9.43%
DLISK,851,DAPPSTER,"$30,455",$0.000305,"100,000,000",*,Low Vol,-0.35%,?
EOT,338,EOT Token,"$2,963,351",$0.358720,"8,260,903",*,"$11,104",-3.67%,7.79%
ACES,1064,Aces,?,$0.000135,?,*,Low Vol,-0.29%,-13.97%
NYC,372,NewYorkCoin,"$2,002,253",$0.000016,"129,032,781,759","$18,047",-0.33%,85.28%,301.86%
GAIA,630,GAIA,"$477,106",$0.019796,"24,101,381",*,Low Vol,-0.29%,69.69%
XBC,299,Bitcoin Plus,"$4,281,005",$42.04,"101,844",*,"$65,653",-0.21%,-2.33%
MAVRO,1177,Mavro,?,$0.006668,?,Low Vol,?,?,-4.74%
LTH,1083,LAthaan,?,$0.000426,?,Low Vol,-0.29%,7.86%,7.30%
KRONE,562,Kronecoin,"$27,116",$0.010247,"2,646,206","$1,481",-5.45%,-2.83%,-37.79%
MONA,38,MonaCoin,"$150,142,574",$2.74,"54,769,375","$2,431,910",0.98%,-7.75%,-47.36%
CYDER,1115,Cyder,?,$0.000548,?,*,Low Vol,-0.28%,-11.76%
SPR,317,SpreadCoin,"$3,557,341",$0.397252,"8,954,872","$558,244",-2.73%,7.03%,-16.21%
BLITZ,306,Blitzcash,"$4,034,107",$0.984430,"4,097,912",*,"$104,740",-4.27%,-6.85%
OPES,1085,Opescoin,?,$0.001705,?,Low Vol,-0.29%,7.85%,?
MANA,127,Decentraland,"$24,823,273",$0.010917,"2,273,755,650",*,"$659,908",-7.43%,-8.02%
TAG,668,TagCoin,"$228,674",$0.039441,"5,797,926",Low Vol,-0.70%,-15.29%,-50.83%
LDOGE,439,LiteDoge,"$899,125",$0.000060,"14,867,201,008",*,"$3,603",1.32%,6.58%
EXL,1112,Excelcoin,?,$0.000365,?,Low Vol,-0.29%,?,115.09%
TAJ,525,TajCoin,"$131,818",$0.017516,"7,525,546","$24,154",-6.40%,139.56%,235.90%
VOYA,1035,Voyacoin,?,$1.90,?,Low Vol,-0.29%,-20.40%,-18.58%
BTCZ,452,BitcoinZ,"$768,621",$0.002808,"273,700,042","$16,923",0.36%,-0.08%,6.02%
CPC,424,Capricoin,"$1,101,854",$0.553683,"1,990,045",*,"$16,093",-0.46%,5.07%
PWR,922,Powercoin,"$3,045",$0.000061,"49,983,870",Low Vol,-0.28%,7.86%,7.26%
XPM,364,Primecoin,"$2,420,540",$0.115124,"21,025,503","$388,423",-0.08%,-5.59%,2.52%
GP,735,GoldPieces,"$111,818",$0.091642,"1,220,161",*,Low Vol,-0.28%,1.89%
BTCS,510,Bitcoin Scrypt,"$239,589",$0.014612,"16,396,500","$1,240",0.12%,-0.26%,26.08%
IXC,591,Ixcoin,"$1,901,344",$0.090544,"20,999,088",*,Low Vol,-0.29%,29.65%
XPA,161,XPlay,"$17,858,600",$0.017859,"1,000,000,000",*,"$23,687",-0.41%,-2.31%
MINEX,981,Minex,?,$0.054331,?,*,"$6,702",-0.29%,82.90%
CCRB,432,CryptoCarbon,"$1,044,660",$0.293270,"3,562,111",*,"$48,021",-3.54%,4.42%
NOBL,620,NobleCoin,"$562,481",$0.000244,"2,308,645,961",Low Vol,-0.28%,7.85%,-20.34%
PRIMU,1027,Primulon,?,$0.000142,?,Low Vol,0.54%,-32.16%,-35.33%
XPY,700,PayCoin,"$155,930",$0.013202,"11,810,915",Low Vol,-3.48%,-24.06%,-32.53%
MIOTA,12,IOTA,"$1,021,741,434",$0.367595,"2,779,530,283",*,"$15,495,000",-0.11%,-10.86%
FID,1161,BITFID,?,$0.122321,?,*,Low Vol,?,8.30%
AION,958,Aion,?,$0.580406,?,*,"$43,247",0.86%,-8.16%
FIMK,610,FIMKrypto,"$632,616",$0.001096,"577,004,618",*,Low Vol,-20.82%,-14.67%
BYC,441,Bytecent,"$890,638",$0.487342,"1,827,541","$22,943",-7.18%,-15.00%,-11.54%
IXT,281,iXledger,"$5,112,654",$0.142896,"35,778,844",*,"$90,345",2.23%,-23.52%
BTCD,60,BitcoinDark,"$103,034,994",$79.94,"1,288,862","$143,504",0.53%,-7.05%,-5.36%
JNS,360,Janus,"$2,445,127",$0.107165,"22,816,470",*,"$2,577",-0.39%,-3.11%
UNITS,743,GameUnits,"$101,378",$0.029191,"3,472,983",*,Low Vol,5.64%,-9.22%
SND,967,Sand Coin,?,$1.46,?,*,"$15,618",-18.23%,-1.93%
MAR,550,Marijuanacoin,"$51,836",$0.038511,"1,346,009",$527,-2.26%,-3.88%,6.08%
SNC,366,SunContract,"$2,378,518",$0.022082,"107,712,011",*,"$75,278",-1.36%,-4.44%
SIC,946,Swisscoin,?,$0.000609,?,"$119,540",-9.41%,9.07%,?
XBL,479,Billionaire T...,"$510,796",$0.154069,"3,315,372",*,"$7,537",-0.52%,-9.57%
SNGLS,69,SingularDTV,"$81,371,400",$0.135619,"600,000,000",*,"$1,044,470",-2.86%,-5.09%
MAX,456,MaxCoin,"$757,061",$0.012487,"60,629,901","$1,823",-0.28%,-2.16%,-4.99%
SNM,108,SONM,"$36,198,055",$0.100662,"359,600,000",*,"$852,344",-0.60%,-4.53%
SDP,906,SydPak,"$9,387",$0.058868,"159,464",*,Low Vol,?,?
SNT,63,Status,"$89,326,435",$0.025739,"3,470,483,788",*,"$1,471,280",0.79%,-3.53%
PAC,1012,Paccoin,?,$1.7e-07,?,$915,5.51%,4.07%,17.56%
MAD,732,SatoshiMadness,"$112,723",$0.000056,"2,000,683,485",*,Low Vol,?,?
AHT,615,Bowhead,"$594,142",$0.074268,"8,000,000",*,Low Vol,-38.04%,9.99%
WILD,988,Wild Crypto,?,$0.085129,?,*,"$3,875",-0.38%,-11.53%
AXF,1167,AxFunds,?,$0.090228,?,Low Vol,?,?,?
XGOX,963,GO! Coin,?,$0.019796,?,"$19,490",10.60%,18.65%,?
UGT,956,UG Token,?,$0.321456,?,*,"$53,022",-0.41%,-4.02%
FFC,1101,FireFlyCoin,?,$0.000061,?,Low Vol,-0.35%,7.85%,-37.81%
MAO,407,Mao Zedong,"$1,334,938",$0.214708,"6,217,460","$3,867",-0.29%,7.09%,2.77%
XDE2,1135,XDE II,?,$3.61,?,*,Low Vol,-0.33%,7.90%
GUC,1091,GoldUnionCoin,?,$0.615497,?,*,Low Vol,-0.28%,7.80%
MGM,899,Magnum,"$13,378",$0.003472,"3,853,381",Low Vol,-0.28%,-28.52%,5.25%
SHDW,677,Shadow Token,"$200,369",$0.028624,"7,000,000",*,Low Vol,-0.32%,24.02%
USDE,676,USDe,"$207,260",$0.000183,"1,134,236,104",Low Vol,-0.28%,7.85%,7.26%
DTB,232,Databits,"$8,355,452",$0.367308,"22,747,809",*,"$43,477",-2.33%,-17.08%
CME,1128,Cashme,?,$0.000061,?,Low Vol,-0.28%,?,-46.37%
TSE,804,Tattoocoin (S...,"$52,476",$0.000580,"90,421,856",*,Low Vol,-3.93%,-22.42%
FUNK,683,The Cypherfunks,"$187,936",$0.000004,"46,022,932,499",Low Vol,-0.42%,-0.94%,2.68%
GUN,714,Guncoin,"$140,744",$0.000727,"193,685,278",Low Vol,-0.28%,-8.05%,12.74%
EVX,158,Everex,"$18,246,360",$1.11,"16,500,000",*,"$251,609",-1.32%,-5.83%
GUP,226,Matchpool,"$9,091,050",$0.121214,"75,000,000",*,"$390,175",-0.57%,-7.00%
PCN,1096,PeepCoin,?,$0.000061,?,*,Low Vol,-0.29%,7.85%
TYCHO,457,Tychocoin,"$717,957",$0.142895,"5,024,368","$35,882",-6.43%,-0.13%,0.05%
CARBON,650,Carboncoin,"$321,236",$0.000021,"15,392,000,453",Low Vol,-8.93%,-27.44%,-63.58%
EVR,955,Everus,?,$3.99,?,*,"$61,901",-0.31%,20.39%
CMT,819,Comet,"$44,981",$0.051535,"872,830",Low Vol,-0.28%,35.31%,-17.87%
ORME,966,Ormeus Coin,?,$0.465225,?,*,"$17,117",-7.83%,-7.46%
BET,1055,BetaCoin,?,$0.004591,?,Low Vol,13.52%,22.11%,-17.97%
CMP,125,Compcoin,"$25,219,962",$5.87,"4,294,682","$201,654",-0.14%,8.02%,5.63%
MRNG,1063,MorningStar,?,$0.001462,?,*,Low Vol,-20.26%,99.12%
LKC,1086,LinkedCoin,?,$0.000122,?,Low Vol,-0.33%,-19.69%,?
HUC,408,HunterCoin,"$1,306,209",$0.066270,"19,710,330","$18,042",-1.42%,-6.24%,-13.65%
LSK,16,Lisk,"$546,726,251",$4.80,"113,817,125",*,"$12,871,300",0.40%,-2.52%
XBTS,884,Beatcoin,"$18,667",$0.012243,"1,524,686",Low Vol,-0.28%,7.85%,-2.13%
TTC,751,TittieCoin,"$93,474",$0.000074,"1,259,816,434",Low Vol,0.13%,-4.27%,-23.65%
SPORT,1073,SportsCoin,?,$0.000853,?,*,Low Vol,-0.29%,0.66%
VLT,638,Veltor,"$409,307",$0.737683,"554,855",Low Vol,-0.33%,7.56%,2.77%
BUMBA,812,BumbaCoin,"$47,618",$0.002132,"22,336,408",Low Vol,-0.33%,-24.50%,-29.17%
GRT,694,Grantcoin,"$168,113",$0.003939,"42,680,507",*,Low Vol,?,5.68%
GRS,280,Groestlcoin,"$5,185,172",$0.075549,"68,633,054","$133,712",1.05%,-19.07%,-22.50%
BLZ,878,BlazeCoin,"$21,524",$0.000035,"608,557,394",Low Vol,-0.76%,-10.08%,-4.15%
BLU,333,BlueCoin,"$3,146,031",$0.005474,"574,683,675","$3,689",-2.10%,3.08%,7.63%
PEPECASH,170,Pepe Cash,"$16,203,764",$0.023086,"701,884,009",*,"$46,913",-0.28%,0.94%
WGO,470,WavesGo,"$596,799",$0.059767,"9,985,510",*,"$1,614",-0.17%,40.63%
TRCT,369,Tracto,"$2,171,525",$1.92,"1,132,690",*,"$51,803",2.99%,0.90%
DOLLAR,900,Dollar Online,"$12,626",$0.016750,"753,776",Low Vol,-0.28%,1.70%,-4.85%
FLAX,709,Flaxscript,"$144,333",$0.025872,"5,578,640",Low Vol,-0.26%,45.08%,29.16%
